Num Nodes, Name[No Query], KAT size[No Query], Temp size[No Query], Num Queries[No Query], Rules[No Query], Rules opt1[No Query], Rules opt2[No Query], Tags[No Query], Time(Total)[No Query], Time(Temporal Automaton)[No Query], Time (Policy Automaton)[No Query], Time (Determinization)[No Query], Time (Minimize)[No Query], Time (Intersection)[No Query], Time (Extraction)[No Query], Time (Rule Gen)[No Query], Name[Congested], KAT size[Congested], Temp size[Congested], Num Queries[Congested], Rules[Congested], Rules opt1[Congested], Rules opt2[Congested], Tags[Congested], Time(Total)[Congested], Time(Temporal Automaton)[Congested], Time (Policy Automaton)[Congested], Time (Determinization)[Congested], Time (Minimize)[Congested], Time (Intersection)[Congested], Time (Extraction)[Congested], Time (Rule Gen)[Congested], Name[DDOS], KAT size[DDOS], Temp size[DDOS], Num Queries[DDOS], Rules[DDOS], Rules opt1[DDOS], Rules opt2[DDOS], Tags[DDOS], Time(Total)[DDOS], Time(Temporal Automaton)[DDOS], Time (Policy Automaton)[DDOS], Time (Determinization)[DDOS], Time (Minimize)[DDOS], Time (Intersection)[DDOS], Time (Extraction)[DDOS], Time (Rule Gen)[DDOS], Name[Port Matrix], KAT size[Port Matrix], Temp size[Port Matrix], Num Queries[Port Matrix], Rules[Port Matrix], Rules opt1[Port Matrix], Rules opt2[Port Matrix], Tags[Port Matrix], Time(Total)[Port Matrix], Time(Temporal Automaton)[Port Matrix], Time (Policy Automaton)[Port Matrix], Time (Determinization)[Port Matrix], Time (Minimize)[Port Matrix], Time (Intersection)[Port Matrix], Time (Extraction)[Port Matrix], Time (Rule Gen)[Port Matrix], Name[Pys. Isolation], KAT size[Pys. Isolation], Temp size[Pys. Isolation], Num Queries[Pys. Isolation], Rules[Pys. Isolation], Rules opt1[Pys. Isolation], Rules opt2[Pys. Isolation], Tags[Pys. Isolation], Time(Total)[Pys. Isolation], Time(Temporal Automaton)[Pys. Isolation], Time (Policy Automaton)[Pys. Isolation], Time (Determinization)[Pys. Isolation], Time (Minimize)[Pys. Isolation], Time (Intersection)[Pys. Isolation], Time (Extraction)[Pys. Isolation], Time (Rule Gen)[Pys. Isolation], Name[Simple Path], KAT size[Simple Path], Temp size[Simple Path], Num Queries[Simple Path], Rules[Simple Path], Rules opt1[Simple Path], Rules opt2[Simple Path], Tags[Simple Path], Time(Total)[Simple Path], Time(Temporal Automaton)[Simple Path], Time (Policy Automaton)[Simple Path], Time (Determinization)[Simple Path], Time (Minimize)[Simple Path], Time (Intersection)[Simple Path], Time (Extraction)[Simple Path], Time (Rule Gen)[Simple Path], Name[Slice Isolation], KAT size[Slice Isolation], Temp size[Slice Isolation], Num Queries[Slice Isolation], Rules[Slice Isolation], Rules opt1[Slice Isolation], Rules opt2[Slice Isolation], Tags[Slice Isolation], Time(Total)[Slice Isolation], Time(Temporal Automaton)[Slice Isolation], Time (Policy Automaton)[Slice Isolation], Time (Determinization)[Slice Isolation], Time (Minimize)[Slice Isolation], Time (Intersection)[Slice Isolation], Time (Extraction)[Slice Isolation], Time (Rule Gen)[Slice Isolation], 
34, Arnes, 9748, 0, 0, 2244, 1123, 1123, 1, 0.206192, 4e-06, 0.157852, 0.012387, 0.005508, 0., 0.023116, 0.003889, Arnes, 9768, 10, 2, 12350, 11228, 8951, 10, 0.680449, 0.002091, 0.165178, 0.015004, 0.003679, 0.093454, 0.32756, 0.068133, Arnes, 9816, 32, 8, 12351, 11229, 10107, 9, 1.491578, 0.001681, 0.180969, 0.017577, 0.006042, 0.688388, 0.49834, 0.094123, Arnes, 9776, 4, 2, 4756, 3567, 1257, 3, 0.435858, 8.6e-05, 0.168418, 0.013994, 0.005195, 0.073301, 0.151809, 0.018833, Arnes, 9752, 70, 1, 2312, 1157, 1157, 1, 0.340168, 0.006637, 0.224199, 0.027846, 0.013193, 0.011451, 0.049452, 0.004755, Arnes, 9760, 2, 1, 3368, 2246, 2213, 2, 0.266008, 6.1e-05, 0.168127, 0.012565, 0.004527, 0.016558, 0.048704, 0.01199, Arnes, 9900, 72, 2, 4556, 3401, 2279, 2, 0.411881, 0.004985, 0.203744, 0.028916, 0.008238, 0.05283, 0.089901, 0.019264, 
4, Arpanet196912, 172, 0, 0, 24, 13, 13, 1, 0.001690, 2e-06, 0.000909, 0.000192, 8.1e-05, 0., 0.000304, 3.4e-05, Arpanet196912, 192, 10, 2, 140, 128, 101, 10, 0.006849, 0.000397, 0.001233, 0.000308, 0.000381, 0.001009, 0.002593, 0.000332, Arpanet196912, 184, 4, 1, 50, 38, 26, 2, 0.002785, 8.1e-05, 0.000914, 0.000197, 9.9e-05, 0.000249, 0.001025, 7.2e-05, Arpanet196912, 200, 4, 2, 76, 57, 27, 3, 0.005833, 7.7e-05, 0.001131, 0.0003, 0.000103, 0.002978, 0.000892, 0.000155, Arpanet196912, 176, 10, 1, 32, 17, 17, 1, 0.002562, 0.000222, 0.001096, 0.000299, 0.000105, 0.000113, 0.000567, 2.5e-05, Arpanet196912, 184, 2, 1, 38, 26, 23, 2, 0.002719, 4.9e-05, 0.000933, 0.000207, 9.7e-05, 0.000209, 0.00061, 0.000473, Arpanet196912, 204, 12, 2, 56, 41, 29, 2, 0.003376, 0.000193, 0.001251, 0.000373, 0.000324, 0.000347, 0.000567, 9.6e-05, 
9, Arpanet19706, 754, 0, 0, 144, 73, 73, 1, 0.010020, 3e-06, 0.007913, 0.000436, 0.000201, 0., 0.000847, 0.00018, Arpanet19706, 774, 10, 2, 800, 728, 576, 10, 0.030028, 0.000297, 0.00543, 0.000524, 0.00019, 0.005658, 0.01415, 0.0031, Arpanet19706, 774, 8, 2, 363, 291, 219, 3, 0.017884, 0.000145, 0.007828, 0.000695, 0.00024, 0.002643, 0.004936, 0.001004, Arpanet19706, 782, 4, 2, 356, 267, 107, 3, 0.014605, 8.1e-05, 0.004941, 0.000578, 0.000205, 0.002791, 0.004536, 0.001107, Arpanet19706, 758, 20, 1, 162, 82, 82, 1, 0.014878, 0.000764, 0.009876, 0.001187, 0.000318, 0.000561, 0.001498, 0.00022, Arpanet19706, 766, 2, 1, 218, 146, 138, 2, 0.009403, 4.8e-05, 0.005109, 0.000522, 0.00018, 0.000632, 0.001973, 0.000622, Arpanet19706, 806, 22, 2, 306, 226, 154, 2, 0.019230, 0.00048, 0.007315, 0.001091, 0.000649, 0.003258, 0.004892, 0.000964, 
18, Arpanet19719, 2824, 0, 0, 612, 307, 307, 1, 0.043844, 8e-06, 0.029295, 0.005698, 0.001365, 0., 0.004992, 0.001413, Arpanet19719, 2844, 10, 2, 3374, 3068, 2439, 10, 0.147566, 0.000296, 0.035351, 0.00323, 0.00105, 0.025282, 0.066704, 0.014474, Arpanet19719, 2860, 16, 4, 2147, 1841, 1535, 5, 0.138411, 0.000303, 0.033524, 0.003489, 0.001103, 0.042567, 0.048683, 0.007581, Arpanet19719, 2852, 4, 2, 1364, 1023, 377, 3, 0.089109, 0.00011, 0.030692, 0.003757, 0.001294, 0.018578, 0.029029, 0.004454, Arpanet19719, 2828, 38, 1, 648, 325, 325, 1, 0.059528, 0.002334, 0.037029, 0.005387, 0.002191, 0.002077, 0.008513, 0.001148, Arpanet19719, 2836, 2, 1, 920, 614, 597, 2, 0.053407, 7.1e-05, 0.027846, 0.004257, 0.000973, 0.003655, 0.011957, 0.003618, Arpanet19719, 2912, 40, 2, 1260, 937, 631, 2, 0.088145, 0.001733, 0.03619, 0.007656, 0.002976, 0.013583, 0.01944, 0.003778, 
25, Arpanet19723, 5290, 0, 0, 1200, 601, 601, 1, 0.094007, 3e-06, 0.072309, 0.005504, 0.001921, 1e-06, 0.009811, 0.00254, Arpanet19723, 5310, 10, 2, 6608, 6008, 4784, 10, 0.322990, 0.000282, 0.076702, 0.005535, 0.002381, 0.044762, 0.154944, 0.036595, Arpanet19723, 5342, 24, 6, 5407, 4807, 4207, 7, 0.435522, 0.000538, 0.076234, 0.007366, 0.002537, 0.16944, 0.142596, 0.032878, Arpanet19723, 5318, 4, 2, 2596, 1947, 699, 3, 0.177019, 0.000105, 0.072145, 0.006232, 0.002439, 0.028719, 0.056882, 0.007972, Arpanet19723, 5294, 52, 1, 1250, 626, 626, 1, 0.135502, 0.004685, 0.090526, 0.010715, 0.004296, 0.003696, 0.017525, 0.002182, Arpanet19723, 5302, 2, 1, 1802, 1202, 1178, 2, 0.114822, 5.4e-05, 0.069201, 0.005147, 0.002185, 0.007079, 0.023514, 0.006179, Arpanet19723, 5406, 54, 2, 2450, 1826, 1226, 2, 0.183994, 0.00369, 0.090024, 0.012013, 0.004296, 0.021244, 0.042974, 0.007486, 
29, Arpanet19728, 7058, 0, 0, 1624, 813, 813, 1, 0.139497, 4e-06, 0.109508, 0.007618, 0.002787, 0., 0.014672, 0.002334, Arpanet19728, 7078, 10, 2, 8940, 8128, 6476, 10, 0.446311, 0.000292, 0.114629, 0.007705, 0.0026, 0.057532, 0.213997, 0.046021, Arpanet19728, 7118, 28, 7, 8128, 7316, 6504, 8, 0.753635, 0.000468, 0.112538, 0.01109, 0.004031, 0.311821, 0.256328, 0.053509, Arpanet19728, 7086, 4, 2, 3476, 2607, 927, 3, 0.256901, 0.000124, 0.108845, 0.007706, 0.002311, 0.037576, 0.085184, 0.01248, Arpanet19728, 7062, 60, 1, 1682, 842, 842, 1, 0.202390, 0.005934, 0.135742, 0.017867, 0.004917, 0.004965, 0.026735, 0.003733, Arpanet19728, 7070, 2, 1, 2438, 1626, 1598, 2, 0.178783, 6.3e-05, 0.113208, 0.007091, 0.003048, 0.009769, 0.036202, 0.006791, Arpanet19728, 7190, 62, 2, 3306, 2466, 1654, 2, 0.260658, 0.003273, 0.127451, 0.017026, 0.006647, 0.033271, 0.059826, 0.01094, 
65, AsnetAm, 34622, 0, 0, 8320, 4161, 4161, 1, 1.299119, 5e-06, 1.067187, 0.066581, 0.025884, 0., 0.10797, 0.019296, AsnetAm, 34642, 10, 2, 45768, 41608, 33224, 10, 3.911181, 0.000157, 1.082863, 0.067115, 0.027778, 0.551382, 1.744265, 0.424978, AsnetAm, 34754, 64, 16, 79057, 74897, 70737, 17, 21.389182, 0.000499, 1.268598, 0.127849, 0.055034, 13.448967, 5.443669, 1.027205, AsnetAm, 34650, 4, 2, 17156, 12867, 4419, 3, 2.383194, 5.2e-05, 1.066079, 0.071333, 0.026087, 0.319632, 0.812604, 0.074194, AsnetAm, 34626, 132, 1, 8450, 4226, 4226, 1, 1.985629, 0.040264, 1.378537, 0.149922, 0.067935, 0.061034, 0.250904, 0.022789, AsnetAm, 34634, 2, 1, 12482, 8322, 8258, 2, 1.611581, 3.2e-05, 1.073373, 0.072259, 0.02513, 0.085778, 0.27575, 0.066837, AsnetAm, 34898, 134, 2, 16770, 12546, 8386, 2, 2.295769, 0.012299, 1.282409, 0.127926, 0.050351, 0.273143, 0.451471, 0.080425, 
21, Atmnet, 3754, 0, 0, 840, 421, 421, 1, 0.063781, 3e-06, 0.044727, 0.003384, 0.001266, 2e-06, 0.011031, 0.001949, Atmnet, 3774, 10, 2, 4628, 4208, 3348, 10, 0.202097, 0.000303, 0.047554, 0.003918, 0.001166, 0.031657, 0.09708, 0.018958, Atmnet, 3798, 20, 5, 3366, 2946, 2526, 6, 0.227275, 0.000338, 0.048491, 0.007084, 0.002263, 0.076439, 0.073553, 0.01747, Atmnet, 3782, 4, 2, 1844, 1383, 503, 3, 0.120809, 0.000114, 0.046675, 0.003882, 0.001011, 0.022172, 0.040367, 0.004731, Atmnet, 3758, 44, 1, 882, 442, 442, 1, 0.088749, 0.003768, 0.057028, 0.00725, 0.00256, 0.002656, 0.012151, 0.00195, Atmnet, 3766, 2, 1, 1262, 842, 822, 2, 0.076921, 6.8e-05, 0.044914, 0.003101, 0.001257, 0.005922, 0.016283, 0.003794, Atmnet, 3854, 46, 2, 1722, 1282, 862, 2, 0.122277, 0.002089, 0.054743, 0.008773, 0.003409, 0.014824, 0.028961, 0.008128, 
25, AttMpls, 5638, 0, 0, 1200, 601, 601, 1, 0.112440, 2e-06, 0.085727, 0.007705, 0.003058, 1e-06, 0.011383, 0.002502, AttMpls, 5658, 10, 2, 6608, 6008, 4784, 10, 0.377089, 0.000309, 0.077963, 0.006604, 0.002537, 0.058496, 0.197305, 0.031849, AttMpls, 5690, 24, 6, 5407, 4807, 4207, 7, 0.570679, 0.000537, 0.07952, 0.009604, 0.004546, 0.25698, 0.184376, 0.030923, AttMpls, 5882, 10, 5, 5065, 4341, 1221, 6, 0.897701, 0.000193, 0.111711, 0.023115, 0.010499, 0.376203, 0.349666, 0.023989, AttMpls, 5642, 52, 1, 1250, 626, 626, 1, 0.171953, 0.003719, 0.108814, 0.016534, 0.006123, 0.005422, 0.02784, 0.001869, AttMpls, 5650, 2, 1, 1802, 1202, 1178, 2, 0.137890, 4.8e-05, 0.079994, 0.006816, 0.002818, 0.009272, 0.028286, 0.00891, AttMpls, 5754, 54, 2, 2450, 1826, 1226, 2, 0.222562, 0.002759, 0.102192, 0.017054, 0.006258, 0.032718, 0.050285, 0.00893, 
22, Azrena, 4132, 0, 0, 924, 463, 463, 1, 0.070410, 4e-06, 0.051355, 0.003459, 0.000916, 0., 0.010092, 0.001821, Azrena, 4152, 10, 2, 5090, 4628, 3683, 10, 0.222892, 0.000307, 0.053802, 0.004505, 0.001408, 0.033374, 0.104951, 0.023021, Azrena, 4176, 20, 5, 3702, 3240, 2778, 6, 0.248498, 0.000461, 0.052665, 0.005376, 0.001876, 0.084212, 0.084913, 0.016846, Azrena, 4132, 0, 0, 924, 463, 463, 1, 0.067814, 3e-06, 0.051865, 0.004821, 0.001305, 1e-06, 0.006622, 0.001627, Azrena, 4136, 46, 1, 968, 485, 485, 1, 0.097660, 0.003098, 0.065112, 0.007457, 0.002826, 0.002768, 0.013902, 0.001327, Azrena, 4144, 2, 1, 1388, 926, 905, 2, 0.086692, 4.9e-05, 0.053196, 0.004444, 0.001639, 0.005493, 0.017314, 0.00333, Azrena, 4236, 48, 2, 1892, 1409, 947, 2, 0.130082, 0.002981, 0.057594, 0.013745, 0.0036, 0.015643, 0.027583, 0.006975, 
22, Bandcon, 3826, 0, 0, 840, 421, 421, 1, 0.066289, 3e-06, 0.047439, 0.003656, 0.001355, 1e-06, 0.010403, 0.002278, Bandcon, 3846, 10, 2, 4628, 4208, 3348, 10, 0.206402, 0.000332, 0.050884, 0.003895, 0.001183, 0.03045, 0.098119, 0.019968, Bandcon, 3870, 20, 5, 3366, 2946, 2526, 6, 0.240842, 0.000551, 0.047956, 0.006076, 0.002235, 0.08633, 0.078023, 0.017832, Bandcon, 3854, 4, 2, 1844, 1383, 503, 3, 0.127513, 8.8e-05, 0.048928, 0.005367, 0.001321, 0.023543, 0.041868, 0.005146, Bandcon, 3830, 46, 1, 1176, 589, 589, 1, 0.096616, 0.00301, 0.054377, 0.008355, 0.002978, 0.003628, 0.019708, 0.00348, Bandcon, 3838, 2, 1, 1262, 842, 822, 2, 0.080667, 6e-05, 0.045563, 0.003749, 0.001287, 0.004872, 0.020699, 0.003017, Bandcon, 3930, 48, 2, 1724, 1283, 863, 2, 0.122990, 0.002216, 0.055715, 0.011092, 0.003665, 0.015144, 0.026976, 0.006814, 
7, Basnet, 454, 0, 0, 84, 43, 43, 1, 0.004805, 2e-06, 0.003447, 0.000289, 0.000109, 9.99999999999e-07, 0.000594, 9.4e-05, Basnet, 474, 10, 2, 470, 428, 338, 10, 0.014497, 0.000289, 0.002742, 0.000364, 0.000115, 0.00225, 0.0066, 0.001634, Basnet, 466, 4, 1, 170, 128, 86, 2, 0.006653, 9.2e-05, 0.003285, 0.000298, 0.000102, 0.000587, 0.001716, 0.000275, Basnet, 818, 12, 6, 660, 577, 289, 7, 0.114093, 0.000236, 0.028423, 0.012665, 0.001995, 0.041762, 0.02497, 0.002879, Basnet, 458, 16, 1, 98, 50, 50, 1, 0.007181, 0.000551, 0.004152, 0.000675, 0.000233, 0.000233, 0.000927, 0.000114, Basnet, 466, 2, 1, 128, 86, 80, 2, 0.005132, 5e-05, 0.00288, 0.000267, 9e-05, 0.000308, 0.001013, 0.000287, Basnet, 498, 18, 2, 182, 134, 92, 2, 0.011245, 0.00037, 0.00334, 0.000563, 0.000221, 0.003484, 0.002577, 0.000339, 
27, Bbnplanet, 6118, 0, 0, 1404, 703, 703, 1, 0.118999, 3e-06, 0.095154, 0.006366, 0.002736, 0., 0.011206, 0.001865, Bbnplanet, 6138, 10, 2, 7730, 7028, 5598, 10, 0.373091, 0.000295, 0.092077, 0.006357, 0.002144, 0.048484, 0.183828, 0.037925, Bbnplanet, 6170, 24, 6, 6325, 5623, 4921, 7, 0.499565, 0.000509, 0.090021, 0.007962, 0.003108, 0.184894, 0.173565, 0.035226, Bbnplanet, 6266, 8, 4, 4852, 4043, 1131, 5, 0.520907, 0.000208, 0.107601, 0.012634, 0.004527, 0.171044, 0.201086, 0.02109, Bbnplanet, 6122, 56, 1, 1458, 730, 730, 1, 0.157451, 0.003938, 0.10378, 0.011626, 0.008221, 0.004685, 0.021056, 0.002495, Bbnplanet, 6130, 2, 1, 2108, 1406, 1380, 2, 0.146375, 5.9e-05, 0.092587, 0.006272, 0.002033, 0.009836, 0.026305, 0.007155, Bbnplanet, 6242, 58, 2, 2862, 2134, 1432, 2, 0.215367, 0.003145, 0.102493, 0.013337, 0.005672, 0.028035, 0.049364, 0.011109, 
48, Bellcanada, 19120, 0, 0, 4512, 2257, 2257, 1, 0.529593, 5e-06, 0.411553, 0.030936, 0.017094, 0., 0.052592, 0.01045, Bellcanada, 19140, 10, 2, 24824, 22568, 18009, 10, 1.739654, 0.000178, 0.443586, 0.03189, 0.011807, 0.245719, 0.813296, 0.184479, Bellcanada, 19220, 48, 12, 33853, 31597, 29341, 13, 6.567781, 0.001717, 0.499718, 0.054992, 0.021144, 3.702173, 1.897578, 0.380854, Bellcanada, 19196, 6, 3, 11994, 9595, 2686, 4, 1.594060, 6.4e-05, 0.462364, 0.040529, 0.009164, 0.384537, 0.641541, 0.047804, Bellcanada, 19124, 98, 1, 4608, 2305, 2305, 1, 0.868043, 0.016109, 0.58301, 0.066181, 0.0279, 0.023368, 0.132533, 0.011685, Bellcanada, 19132, 2, 1, 6770, 4514, 4467, 2, 0.702002, 3.6e-05, 0.462053, 0.031675, 0.012134, 0.040254, 0.123196, 0.024626, Bellcanada, 19328, 100, 2, 9120, 6817, 4561, 2, 1.062900, 0.006479, 0.540619, 0.065726, 0.030635, 0.138951, 0.235952, 0.038601, 
51, Bellsouth, 21502, 0, 0, 5100, 2551, 2551, 1, 0.662313, 4e-06, 0.510325, 0.037517, 0.014575, 1.99999999995e-06, 0.081285, 0.009792, Bellsouth, 21522, 10, 2, 28058, 25508, 20358, 10, 2.047855, 0.001546, 0.541639, 0.032716, 0.012744, 0.274781, 0.923686, 0.254542, Bellsouth, 21602, 48, 12, 38263, 35713, 33163, 13, 7.449682, 0.00199, 0.556709, 0.061207, 0.02257, 4.302531, 2.140521, 0.353725, Bellsouth, 21530, 4, 2, 10604, 7953, 2753, 3, 1.219816, 4.9e-05, 0.533341, 0.038033, 0.013058, 0.172767, 0.411092, 0.041985, Bellsouth, 21506, 104, 1, 5202, 2602, 2602, 1, 0.981954, 0.01876, 0.661383, 0.074799, 0.035987, 0.028376, 0.145665, 0.011249, Bellsouth, 21514, 2, 1, 7652, 5102, 5052, 2, 0.790512, 3.5e-05, 0.51741, 0.033497, 0.012096, 0.046137, 0.139163, 0.032895, Bellsouth, 21722, 106, 2, 10302, 7702, 5152, 2, 1.126926, 0.007742, 0.583177, 0.068221, 0.028571, 0.155131, 0.233819, 0.042375, 
23, Belnet2003, 4706, 0, 0, 1012, 507, 507, 1, 0.082227, 3e-06, 0.061912, 0.005912, 0.001826, 2e-06, 0.008571, 0.002187, Belnet2003, 4726, 10, 2, 5574, 5068, 4034, 10, 0.280068, 0.000427, 0.06503, 0.005771, 0.001931, 0.046183, 0.130491, 0.027744, Belnet2003, 4750, 20, 5, 4054, 3548, 3042, 6, 0.311932, 0.000431, 0.065358, 0.006161, 0.002303, 0.108105, 0.107735, 0.017829, Belnet2003, 4734, 4, 2, 2204, 1653, 597, 3, 0.165175, 0.000112, 0.060592, 0.008657, 0.003338, 0.030771, 0.052523, 0.007307, Belnet2003, 4710, 48, 1, 1058, 530, 530, 1, 0.118338, 0.00429, 0.074588, 0.010392, 0.003972, 0.003686, 0.018091, 0.001584, Belnet2003, 4718, 2, 1, 1520, 1014, 992, 2, 0.105032, 4.6e-05, 0.066652, 0.004979, 0.001847, 0.006304, 0.019772, 0.003761, Belnet2003, 4814, 50, 2, 2070, 1542, 1036, 2, 0.160588, 0.003155, 0.073613, 0.011289, 0.004174, 0.021168, 0.037277, 0.007733, 
23, Belnet2004, 4706, 0, 0, 1012, 507, 507, 1, 0.083609, 2e-06, 0.060442, 0.007812, 0.002863, 1e-06, 0.008872, 0.002194, Belnet2004, 4726, 10, 2, 5574, 5068, 4034, 10, 0.284379, 0.0003, 0.06453, 0.00567, 0.001838, 0.049989, 0.13247, 0.027839, Belnet2004, 4750, 20, 5, 4054, 3548, 3042, 6, 0.305271, 0.000416, 0.061498, 0.006522, 0.002308, 0.104301, 0.108251, 0.018043, Belnet2004, 4734, 4, 2, 2204, 1653, 597, 3, 0.161919, 8.7e-05, 0.059545, 0.007057, 0.002262, 0.028148, 0.054822, 0.008457, Belnet2004, 4710, 48, 1, 1058, 530, 530, 1, 0.123087, 0.004621, 0.079011, 0.010379, 0.003956, 0.003711, 0.017741, 0.00182, Belnet2004, 4718, 2, 1, 1520, 1014, 992, 2, 0.099863, 4.3e-05, 0.059917, 0.004991, 0.001825, 0.006, 0.020402, 0.005277, Belnet2004, 4814, 50, 2, 2070, 1542, 1036, 2, 0.159461, 0.002582, 0.07677, 0.011477, 0.004557, 0.021194, 0.034294, 0.006673, 
23, Belnet2005, 4718, 0, 0, 1012, 507, 507, 1, 0.086779, 3e-06, 0.066669, 0.005519, 0.001972, 0., 0.009104, 0.002092, Belnet2005, 4738, 10, 2, 5574, 5068, 4034, 10, 0.284218, 0.000398, 0.067674, 0.005544, 0.002116, 0.046675, 0.131887, 0.027686, Belnet2005, 4762, 20, 5, 4054, 3548, 3042, 6, 0.332695, 0.000348, 0.072771, 0.006093, 0.00239, 0.118057, 0.113739, 0.017296, Belnet2005, 4746, 4, 2, 2204, 1653, 597, 3, 0.169950, 0.000111, 0.069353, 0.007229, 0.001612, 0.025009, 0.057221, 0.007476, Belnet2005, 4722, 48, 1, 1058, 530, 530, 1, 0.127787, 0.004402, 0.081756, 0.010432, 0.004303, 0.003788, 0.019563, 0.001702, Belnet2005, 4730, 2, 1, 1520, 1014, 992, 2, 0.109956, 6.2e-05, 0.064458, 0.005547, 0.002036, 0.006347, 0.025208, 0.004461, Belnet2005, 4826, 50, 2, 2070, 1542, 1036, 2, 0.163764, 0.002432, 0.073408, 0.014289, 0.005311, 0.021925, 0.038532, 0.006218, 
23, Belnet2006, 4718, 0, 0, 1012, 507, 507, 1, 0.088517, 3e-06, 0.068004, 0.00549, 0.001951, 1e-06, 0.009202, 0.002058, Belnet2006, 4738, 10, 2, 5574, 5068, 4034, 10, 0.289724, 0.000319, 0.068444, 0.00573, 0.002145, 0.050005, 0.133035, 0.02818, Belnet2006, 4762, 20, 5, 4054, 3548, 3042, 6, 0.337677, 0.000433, 0.070368, 0.005933, 0.002338, 0.125761, 0.113246, 0.017131, Belnet2006, 4746, 4, 2, 2204, 1653, 597, 3, 0.171610, 0.000107, 0.070721, 0.007095, 0.0016, 0.028852, 0.053775, 0.007531, Belnet2006, 4722, 48, 1, 1058, 530, 530, 1, 0.132160, 0.003345, 0.084506, 0.010352, 0.004267, 0.003667, 0.022861, 0.001686, Belnet2006, 4730, 2, 1, 1520, 1014, 992, 2, 0.103633, 4.9e-05, 0.061066, 0.006867, 0.002077, 0.006434, 0.021124, 0.004561, Belnet2006, 4826, 50, 2, 2070, 1542, 1036, 2, 0.165549, 0.00257, 0.08024, 0.011608, 0.004108, 0.021237, 0.037773, 0.006311, 
21, Belnet2007, 3862, 0, 0, 840, 421, 421, 1, 0.061414, 3e-06, 0.045301, 0.004383, 0.001398, 0., 0.007808, 0.000989, Belnet2007, 3882, 10, 2, 4628, 4208, 3348, 10, 0.203172, 0.000303, 0.046877, 0.00386, 0.00126, 0.032503, 0.098366, 0.018517, Belnet2007, 3906, 20, 5, 3366, 2946, 2526, 6, 0.229334, 0.000432, 0.04801, 0.005827, 0.001573, 0.078174, 0.076714, 0.016489, Belnet2007, 3890, 4, 2, 1844, 1383, 503, 3, 0.128586, 0.00011, 0.050538, 0.007442, 0.001922, 0.020535, 0.040883, 0.005525, Belnet2007, 3866, 44, 1, 882, 442, 442, 1, 0.088063, 0.003825, 0.053074, 0.009284, 0.003062, 0.00305, 0.012942, 0.001331, Belnet2007, 3874, 2, 1, 1262, 842, 822, 2, 0.079647, 5.4e-05, 0.046752, 0.003233, 0.001294, 0.004742, 0.01832, 0.00402, Belnet2007, 3962, 46, 2, 1722, 1282, 862, 2, 0.124108, 0.002036, 0.052934, 0.011215, 0.004516, 0.015707, 0.02841, 0.007894, 
21, Belnet2008, 3862, 0, 0, 840, 421, 421, 1, 0.059281, 3e-06, 0.042807, 0.004206, 0.001642, 0., 0.008463, 0.001013, Belnet2008, 3882, 10, 2, 4628, 4208, 3348, 10, 0.225945, 0.000299, 0.05113, 0.00533, 0.002102, 0.0463, 0.100761, 0.018535, Belnet2008, 3906, 20, 5, 3366, 2946, 2526, 6, 0.227735, 0.000341, 0.044823, 0.004881, 0.001562, 0.083195, 0.074767, 0.016424, Belnet2008, 3890, 4, 2, 1844, 1383, 503, 3, 0.125195, 0.000113, 0.050238, 0.005197, 0.001602, 0.020173, 0.040679, 0.005535, Belnet2008, 3866, 44, 1, 882, 442, 442, 1, 0.091781, 0.003088, 0.055282, 0.011828, 0.002814, 0.003158, 0.013057, 0.001385, Belnet2008, 3874, 2, 1, 1262, 842, 822, 2, 0.085218, 5.2e-05, 0.046624, 0.003134, 0.001497, 0.007061, 0.021762, 0.003869, Belnet2008, 3962, 46, 2, 1722, 1282, 862, 2, 0.123345, 0.002099, 0.057911, 0.012669, 0.003305, 0.014741, 0.025437, 0.005795, 
21, Belnet2009, 3862, 0, 0, 840, 421, 421, 1, 0.063467, 5e-06, 0.042607, 0.004646, 0.001869, 1e-06, 0.010089, 0.0027, Belnet2009, 3882, 10, 2, 4628, 4208, 3348, 10, 0.206463, 0.00031, 0.050596, 0.004862, 0.001564, 0.028059, 0.099211, 0.020246, Belnet2009, 3906, 20, 5, 3366, 2946, 2526, 6, 0.215564, 0.000332, 0.043539, 0.005343, 0.001855, 0.074293, 0.070815, 0.017723, Belnet2009, 3890, 4, 2, 1844, 1383, 503, 3, 0.121935, 8.4e-05, 0.044245, 0.009661, 0.001405, 0.022091, 0.03748, 0.005731, Belnet2009, 3866, 44, 1, 882, 442, 442, 1, 0.096101, 0.002835, 0.060241, 0.009227, 0.003758, 0.003675, 0.012667, 0.002109, Belnet2009, 3874, 2, 1, 1262, 842, 822, 2, 0.076714, 4.8e-05, 0.045104, 0.003896, 0.001752, 0.006777, 0.015091, 0.002929, Belnet2009, 3962, 46, 2, 1722, 1282, 862, 2, 0.122345, 0.002836, 0.055173, 0.012226, 0.003603, 0.01546, 0.025485, 0.005862, 
